Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
2008/12/22,1,10.5,20.8,1.2,3.8,12.6,,,,,,1014.4,,,Yes,No
2008/12/23,30,16.3,29.4,0,,,SE,35,ESE,7,47,,,29.4,No,No
2008/12/23,39,25.4,31.2,0.4,8.8,10.7,E,39,ENE,30,50,1009.8,2,30.4,No,No
2008/12/23,1,12,21.2,0,5.4,12.8,,,WSW,43,65,1010.9,1,20.5,No,No
2008/12/24,5,7.2,24.8,0.2,,,SW,33,WSW,17,27,1011.3,,24,No,No
2008/12/25,37,16.4,23.3,0,0.8,7.2,,,E,19,60,1013.5,3,22.8,No,No
2008/12/25,9,10.8,29,0,2.4,11.5,ENE,39,WNW,13,30,1011.1,2,26.6,No,No
2008/12/25,22,9.3,24,0,7,13.2,SSW,33,SSW,19,40,1012.6,4,23.5,No,No
2008/12/26,6,14.5,33.4,0,8.6,,NW,41,NNW,22,23,1007.3,5,30.7,No,No
2008/12/26,14,21.5,28.5,6.8,,,NNE,26,NNE,17,73,1012.8,,26.6,Yes,No
2008/12/26,0,18,33.6,0,,13.4,W,22,W,11,21,1006.2,,32.5,No,Yes
2008/12/26,13,26.1,33.2,0,4.4,7.7,NW,31,NW,19,61,1005,7,32.1,No,Yes
2008/12/27,47,20.3,24.1,0,,,W,54,NNE,24,87,1004.3,,21.7,No,Yes
2008/12/27,1,17.5,24.6,0,8.2,9.6,,,WSW,43,70,1011,2,22.5,No,Yes
2008/12/28,14,21.3,28.9,20,,,NNE,50,NNE,28,66,1005.9,,27.4,Yes,Yes
2008/12/28,15,14,25.5,0,5.4,9.2,NW,87,WNW,39,31,992.6,7,22.1,No,No
2008/12/29,40,11.7,26.5,0,,,WNW,56,WNW,26,35,1001.1,,26.2,No,No
2008/12/29,5,9.3,19.8,0,,,W,46,SW,24,40,1008,4,17.4,No,Yes
2008/12/29,0,15.4,22.8,0,12.8,9.3,WSW,37,SW,15,39,1012.5,,21,No,No
2008/12/30,40,11.5,21.1,0,,,W,50,NW,20,49,1001.6,,18.2,No,No
2008/12/30,23,5,10,0,,,,,W,31,100,,,5.5,No,Yes
2008/12/30,5,10.2,20.1,2.4,,,W,61,W,37,45,1003.2,8,18,Yes,No
2008/12/30,6,13,25.2,0.2,8.4,,WNW,56,WSW,26,25,1002.4,6,23.6,No,No
2008/12/30,13,23.4,29.3,22.2,3.8,0.1,WNW,50,WSW,22,75,1002.5,7,29.3,Yes,Yes
2008/12/31,0,15.8,23.3,1.2,11.8,9,WSW,30,W,9,41,1009,,22.4,Yes,No
2008/12/31,3,18,34.5,0,11.8,7.6,ESE,37,ESE,13,14,1003.4,6,34.4,No,No
2009/1/1,19,11.2,19.9,0,5.6,8.8,SW,69,SW,43,37,1006.4,7,18.1,No,Yes
2009/1/1,7,22.2,33.9,0,9,6.9,W,44,NNE,13,65,1005.1,7,30.9,No,No
2009/1/2,42,8.9,25.3,0,14.8,13.7,WSW,48,SW,28,10,1012.9,0,23.2,No,No
2009/1/2,6,7.1,21.2,0,7.2,,SSW,43,SSE,17,23,1016.9,1,19.6,No,No
2009/1/2,20,8.9,24.8,0,12.4,13.3,S,39,SSE,15,21,1017.7,,23.3,No,No
2009/1/3,10,15.5,34.1,0,12.6,13.3,SE,30,N,7,7,1011.6,1,32.7,No,No
2009/1/3,11,20,24.1,4.6,3.4,0.2,SE,35,E,19,59,1018.8,7,23.7,Yes,No
2009/1/3,27,22.3,26.3,0,3.2,2,E,35,SE,19,90,1014.3,7,23.8,No,Yes
2009/1/3,8,25,31.6,0,5.6,8.7,NE,30,NE,13,70,1007,7,30.2,No,No
2009/1/3,14,21.5,25.9,4,,,SSE,70,SE,50,72,1015,,23.9,Yes,Yes
2009/1/3,29,15.9,35.6,0,,12.7,,,SSW,28,29,1010.2,,34.8,No,No
2009/1/3,13,25.8,32.7,2,6,5.6,NW,48,N,26,71,1002.9,7,30.7,Yes,Yes
2009/1/4,42,14.7,35.2,0,9.4,12.1,N,39,NW,13,19,1010.6,4,33.7,No,No
2009/1/4,9,10.5,30.7,0,6,11.3,W,35,NW,11,35,1012.4,5,28.7,No,No
2009/1/4,5,5.9,28.8,0,,,S,39,SW,11,14,1012.8,,27.1,No,No
2009/1/4,44,7.7,30.5,0,6.4,12.5,SSW,30,SSW,13,16,1012.7,4,29,No,No
2009/1/4,8,25.4,32.7,0.4,5.4,8,ENE,28,S,19,76,1006.6,7,28.5,No,No
2009/1/4,14,21.9,27.5,2.4,,,SE,56,SSE,33,49,1014.9,,26.3,Yes,No
2009/1/4,28,9.8,33.1,0,8,11.7,WSW,37,WNW,22,7,1011.8,5,32.8,No,No
2009/1/4,32,18.5,36.5,0,11.2,13.3,SE,39,E,13,20,1013.1,0,34.9,No,No
2009/1/4,15,8.5,22.9,0,5.4,13.3,SSE,37,SE,22,40,1011.3,4,20.4,No,No
2009/1/4,13,26.1,31.1,15,5.6,5.4,WNW,48,NW,20,80,1004.2,7,30.4,Yes,Yes
2009/1/5,26,18.5,25.9,0,,,NNE,48,NE,35,73,1009,,23.7,No,No
2009/1/5,44,10.6,29.9,0,7.4,12.3,SW,33,SW,13,27,1010.1,2,28.4,No,No
2009/1/5,39,25,31.3,0.4,6.2,11.5,ENE,33,NE,26,70,1005.6,7,30.1,No,Yes
2009/1/5,28,12.5,32.6,0,11.2,13.3,W,35,W,17,12,1012.4,1,31,No,No
2009/1/5,46,15.6,30.1,0,,,SSE,44,SSE,24,56,1015.5,,26.5,No,No
2009/1/5,31,21.9,36.1,0,11.4,13.2,SW,46,SW,22,24,1010.9,0,33.8,No,No
2009/1/5,13,23.8,31.7,24.2,6.6,3.1,SW,44,W,13,85,1004.5,7,27.5,Yes,Yes
2009/1/6,2,13.7,37.9,0,,,W,52,WNW,26,8,1006.7,,36.8,No,No
2009/1/6,34,14,38.2,0,,,NNW,59,NE,11,,1006.1,,38,No,No
2009/1/6,45,18.6,33.7,0,9.2,13,ENE,39,ESE,19,49,1008.1,1,29.2,No,No
2009/1/6,47,17.5,24.6,0,,,N,28,NE,17,75,1008.2,,24.1,No,No
2009/1/6,5,10.8,30.3,0,,,SSW,41,WSW,19,30,1008,,29.9,No,No
2009/1/6,44,12.8,31.7,0,7.2,13.7,SSW,48,SSW,24,36,1007.4,1,29.7,No,No
2009/1/6,39,25.2,31.6,1.8,8,6.5,NE,30,NE,22,69,1005.2,7,30,Yes,No
2009/1/6,0,15.2,31,0,8.2,13.3,WSW,31,,,,,,,No,No
2009/1/6,22,12.7,24.7,0,5.4,8.5,WSW,43,WSW,31,65,1010.4,5,21.6,No,Yes
2009/1/7,35,15.3,20.2,0,7.8,0.5,W,30,SE,15,74,1008.3,7,19.6,No,No
2009/1/7,1,16.5,23,0,5.6,11.7,,,ESE,26,53,1018.3,2,21,No,No
2009/1/8,27,20.5,24,0,4.4,6,E,52,SE,28,82,1009.4,6,22.8,No,No
2009/1/8,40,15.1,28.3,1.2,,,ESE,46,E,26,41,1007.6,,27,Yes,No
2009/1/8,7,22.5,29,1.4,8.2,1.1,E,24,ENE,11,64,1008.5,7,28,Yes,No
2009/1/8,48,15.2,31.4,0,19.4,13.4,SSE,56,SSE,24,14,1014.2,1,28.3,No,No
2009/1/9,2,12.5,28.4,0,,,NE,37,S,9,16,1013.7,,26.6,No,No
2009/1/9,40,11.7,22.4,0,,,ENE,37,N,15,35,1015.1,,20.8,No,No
2009/1/9,35,4.7,21.1,0,4,12.8,E,43,E,20,33,1018.6,,20.4,No,No
2009/1/9,1,17.9,23.5,0,7.2,12.9,,,ESE,26,74,1017.7,2,22,No,No
2009/1/9,29,19.4,38.3,0,,13.3,,,SSW,22,23,1010.8,,37.3,No,No
2009/1/9,31,19.3,35,0,12.6,13.3,SW,44,SW,19,33,1011.7,1,33.9,No,No
2009/1/9,36,15.1,34.5,0,,,SE,46,ENE,9,25,,,32.6,No,No
2009/1/9,43,13.9,25.6,0,,,SSE,35,SSE,17,67,1017,,22.8,No,No
2009/1/9,15,8.6,17.9,0.8,1.2,5.8,WSW,41,ESE,13,35,1019.2,3,17.3,No,No
2009/1/10,42,15.9,29.7,0,11.4,12.7,ENE,61,ENE,20,31,1008.8,6,27.1,No,No
2009/1/10,44,10.8,25.6,0,7.2,10.2,SW,39,SSW,22,46,1009.6,1,23.2,No,No
2009/1/10,1,15,23.5,0,8,12.4,,,SSW,19,70,1015.1,3,22.5,No,No
2009/1/11,21,18.2,33,3.4,8.6,11.8,SW,76,NNE,13,37,1008,5,30.3,Yes,No
2009/1/11,26,19.6,27.3,0,,,NE,43,ENE,30,66,1011.6,,24,No,No
2009/1/11,23,4,20,0.2,,,,,WNW,22,54,,,18.6,No,Yes
2009/1/11,7,19.6,28.7,0,9,8.9,ESE,33,E,17,56,1010.6,7,26.2,No,No
2009/1/11,39,23.7,31.2,1,9.4,4.1,ESE,43,ENE,24,60,1005.6,7,29.8,No,Yes
2009/1/11,48,18.1,33.3,0,14.2,13.2,SSE,44,SSW,7,15,1008.2,0,31.7,No,No
2009/1/11,31,21.1,38.4,0,12,13.1,SW,35,WSW,20,18,1005.4,0,36.8,No,No
2009/1/12,30,17.4,29.9,8.4,,,SE,37,SE,24,55,,,27.3,Yes,No
2009/1/12,37,18.7,26.8,1.2,8.8,11.4,,,ESE,15,61,1016.4,6,25.6,Yes,No
2009/1/12,35,7.7,23.3,0,5,13.3,ESE,35,ESE,20,52,1017.9,3,22.9,No,No
2009/1/12,48,17.4,38.4,0,16.2,13.3,SSE,43,N,11,8,1010.6,0,35.6,No,No
2009/1/12,29,13.3,28.8,0,,11.3,SSW,59,SW,31,49,1008.6,5,27.2,No,No
2009/1/12,3,17.4,38.1,0,15,13.1,SE,43,SSE,17,8,1005.3,1,37.5,No,No
2009/1/12,13,27.6,33.9,0,6.6,11.3,WNW,39,WNW,31,66,1006.2,5,32.4,No,No
2009/1/13,2,17.2,37.7,0,,,NNW,35,NW,17,19,1010.9,,35.7,No,No
2009/1/13,23,9,24,0.2,,,,,WNW,20,48,,,22.6,No,No
2009/1/13,8,22.7,30.2,140.2,6.4,6.2,N,39,N,13,67,1001.2,6,28.7,Yes,No
2009/1/13,48,22,42.2,0,16.4,13.2,N,48,W,15,4,1008.1,0,40.5,No,No
2009/1/13,1,13.5,20.5,1.2,6,10.7,,,SW,22,60,1016.1,3,20.1,Yes,No
2009/1/13,43,13,22.2,1,,,WSW,33,WSW,15,51,1016.3,,21,No,No
2009/1/13,3,23.2,38.2,0,15.2,12.2,E,33,ENE,11,8,1005.1,1,37.7,No,No
2009/1/14,47,19.9,30.8,0,,,NE,39,N,24,74,1010.4,,24.5,No,No
2009/1/14,19,24.9,33.5,0,18.6,12.3,N,57,S,24,45,1009.4,4,24.8,No,No
2009/1/14,1,14.4,22.5,0.8,6.2,11.6,,,SSW,19,53,1019.5,1,21.8,No,No
2009/1/14,46,10.4,24.6,0,,,SSE,43,SE,15,41,1019,,23.4,No,No
2009/1/14,17,13.6,32.7,0,8,,NNW,41,NW,26,38,1003.4,,30.1,No,No
2009/1/14,3,23.1,37.8,0,13.8,13.1,ESE,59,E,37,14,1005.7,1,36.6,No,No
2009/1/15,21,20.5,36.1,0,12.2,13.2,NNE,43,NNE,11,24,1011.4,1,33.2,No,No
2009/1/15,24,19,40.6,0,,,,,NW,7,17,,1,40.2,No,Yes
2009/1/15,33,10.5,20,0,5,12.1,WSW,54,WSW,30,58,1017.5,3,18.2,No,No
2009/1/15,22,11.8,22.1,0,5,12.1,WSW,46,SW,26,44,1017.7,3,21.2,No,No
2009/1/16,2,14.9,26.7,0,,,SW,56,SW,31,20,1012.7,,25.5,No,No
2009/1/16,10,21.6,34.2,0,17.4,13.1,SW,44,S,19,8,1012.3,0,32.2,No,No
2009/1/16,27,17.3,22.8,0,5.2,11.9,SSE,26,SSE,15,61,1016.2,1,21.6,No,No
2009/1/16,45,19.3,26.2,6,13.8,7.2,SE,46,SE,22,64,1009.1,1,25.1,Yes,No
2009/1/16,5,9.8,18.6,0,,,WSW,54,SW,30,43,1018.3,6,16.3,No,No
2009/1/16,22,13.3,19.9,0,6.6,12,SSW,46,SW,33,38,1022.8,5,18.3,No,No
2009/1/16,48,15.7,32.7,0,16,13.3,SSE,52,ESE,24,12,1018,0,30.5,No,No
2009/1/16,46,,37.8,0,,,WNW,39,W,22,27,1011.5,,32.4,No,No
2009/1/16,17,10.9,19.6,0,9.2,,W,54,W,26,36,1009.4,,19,No,No
2009/1/17,4,15.5,23.7,0,,,ESE,33,E,15,38,1020.1,,21.8,No,No
2009/1/17,27,16.2,23.4,0,5.8,9.6,NW,30,N,13,62,1013.4,7,22.1,No,Yes
2009/1/17,47,15.1,20.3,2,,,SSE,50,SSE,30,54,1020.8,,19.3,Yes,No
2009/1/17,35,9.3,22.4,0.4,7.4,10.3,SE,35,SE,24,40,1021.8,1,20.7,No,No
2009/1/17,43,17.2,23.8,0,,,SSE,33,SSE,17,71,1017.7,,22.8,No,No
2009/1/18,4,10.3,28.7,0,,,E,37,NE,9,28,1018.8,,27.6,No,No
2009/1/18,42,13.7,31.8,0,10.2,12.9,E,30,NNE,9,14,1016.7,1,29.9,No,No
2009/1/18,47,14,23.9,0,,,NNE,33,NE,22,53,1020.3,,23.3,No,No
2009/1/18,0,16.5,32.9,0,,13,SE,33,SW,13,15,1014.9,,32.3,No,No
2009/1/18,28,14.2,31.6,0,10,13.3,SE,35,ENE,17,10,1015.7,3,30.1,No,No
2009/1/19,2,13.9,36.6,0,,,WNW,39,NNE,15,10,1010.6,,34.4,No,No
2009/1/19,30,13.8,33.6,0,,,ENE,39,NE,17,23,,,32.5,No,No
2009/1/19,42,15.9,36.4,0,9.6,12.5,W,46,W,20,10,1011,1,35,No,No
2009/1/19,7,18.7,28.9,0,7.6,9,ENE,31,ENE,15,50,1016.7,7,26.5,No,No
2009/1/19,48,20.5,39.6,0,13.2,13.5,WSW,37,WSW,7,6,1008.3,1,38,No,No
2009/1/19,1,16.8,20.3,0.2,4.2,6.9,,,S,13,59,1018.9,6,19.5,No,No
2009/1/19,32,15.7,30,12.6,8,13.2,E,72,SSE,20,39,1013.9,1,28,Yes,No
2009/1/19,43,13.5,21,0,,,SE,41,S,15,50,1019.3,,20,No,No
2009/1/19,13,26.9,32.8,0,5.6,6.1,N,35,NNW,20,56,1005.4,7,32.1,No,Yes
2009/1/20,11,20.2,28.5,0,5.4,8,NNE,59,NNE,39,60,1014,5,26.4,No,No
2009/1/20,30,17.1,39.5,0,,,NE,44,NW,17,18,,,39.2,No,No
2009/1/20,40,14,34.2,0,,,NW,61,SSE,11,55,1009.8,,24.7,No,Yes
2009/1/20,5,13.7,36.5,0,,,NW,67,SW,30,18,1006.7,,31,No,No
2009/1/20,6,15.2,41.7,0,10.2,,NW,57,NW,31,5,1004,4,39.9,No,No
2009/1/20,39,23.7,31.1,0,8.4,9.7,NE,39,ENE,28,65,1010.7,6,30.2,No,No
2009/1/20,0,19.4,36.9,0,11.4,11.9,SW,39,WSW,19,,1007.6,,35.7,No,No
2009/1/20,28,13.5,36.3,0,14,12.6,WSW,52,SW,19,10,1008.5,5,33.9,No,No
2009/1/20,46,9.8,24.1,0,,,WSW,37,SW,20,53,1018.8,,23.1,No,No
2009/1/20,15,12.2,28.4,0,2.8,5.6,NW,54,ESE,13,48,1000.8,7,22.3,No,No
2009/1/21,10,25.4,33.5,0,13.6,3.7,N,46,N,28,52,1009.8,7,29.7,No,No
2009/1/21,37,21.3,31.1,1.6,12.8,7.4,,,ENE,22,55,1008.1,5,29.2,Yes,No
2009/1/21,23,12,23.7,15,,,,,WNW,17,52,,,23.1,Yes,No
2009/1/21,20,19.2,36.7,0,18.2,12.7,WNW,54,WNW,11,18,1007,1,34.5,No,No
2009/1/22,2,24.4,34,0.6,,,NW,98,NNW,48,39,997.8,1,33.1,No,Yes
2009/1/22,4,19.6,33.7,19.4,,,N,56,N,28,41,1004.8,,32.4,Yes,No
2009/1/22,34,21.2,32.6,1.6,7.6,,NW,48,NNW,22,48,1005.7,,30.9,Yes,No
2009/1/22,38,22.6,34.6,0.6,8,9.8,N,63,N,39,40,1004.8,5,33,No,No
2009/1/22,19,15.1,35.6,0,8,7.6,W,94,NW,46,9,994.2,7,34.7,No,No
2009/1/22,7,25,32.3,0,9.2,8.2,NE,43,NNE,17,58,1010.6,6,30.6,No,Yes
2009/1/23,2,18.8,35.2,6.4,,,WNW,52,NW,28,28,1003.9,,33,Yes,No
2009/1/23,21,21.1,32.1,23,1.6,6.8,NE,22,N,9,54,1008.7,5,31.2,Yes,No
2009/1/23,9,18.7,31.3,18.6,9,11,NW,94,NNW,33,44,1006.7,5,30.3,Yes,Yes
2009/1/24,26,21.7,40.4,0,,,S,74,WNW,17,30,1002.9,,39.8,No,No
2009/1/24,47,21.5,40.1,1.2,,,SE,85,WSW,31,13,1003.6,,39.2,Yes,No
2009/1/24,5,11.1,21.6,0,,,WNW,54,WSW,28,33,1010.8,,20.2,No,No
2009/1/24,35,13.2,23.7,1.2,8.6,10.9,WNW,76,WSW,39,35,1009.9,3,22.7,Yes,No
2009/1/24,48,19.4,33,0,19,13,SSW,48,SW,11,25,1012.1,1,30,No,No
2009/1/24,15,14.3,21.2,0.2,8.4,9.4,WSW,59,W,24,29,1002.8,2,19.4,No,No
2009/1/25,24,18.8,24,2.4,,,,,SE,22,65,,8,23.2,Yes,No
2009/1/25,30,19.7,29.4,0,,,SSE,31,SE,13,38,,,28.1,No,No
2009/1/25,38,19.6,25,0,13.6,6.8,SSE,44,SE,20,52,1018.5,4,24,No,No
2009/1/25,9,15.1,27.7,0,11.2,7.9,E,33,SSE,6,51,1016.5,0,23.9,No,No
2009/1/25,40,15.3,27.5,0,,,NE,30,SE,9,51,1016.1,,23.7,No,No
2009/1/25,33,6.5,20.4,0,5.2,13.3,W,39,W,24,54,1018.9,2,19.6,No,No
2009/1/26,45,19.1,24.5,1,2.8,0,S,37,S,22,87,1017.8,7,24,No,No
2009/1/26,23,12.6,25,0,,,,,N,11,55,,,23.3,No,No
2009/1/26,18,14.4,25.5,0,7.2,12.7,SSE,46,SSE,26,52,1020.8,1,23.8,No,No
2009/1/26,14,23.4,30.4,7.8,,,SE,35,SE,17,69,1015.4,,28,Yes,Yes
2009/1/26,48,21,39.9,0,17,13.1,ENE,44,E,28,4,1012.5,1,38.6,No,No
2009/1/26,46,17.9,25.5,0,,,SE,35,SSW,19,55,1009.7,,24.1,No,No
2009/1/26,29,,32.5,0,,13,SW,39,SW,26,37,1007.4,,31.2,No,No
2009/1/26,17,11.4,28.7,0,22.6,,N,46,SW,7,28,1019.8,,27.1,No,No
2009/1/26,13,23.9,31.5,53.4,4.6,7.3,SW,33,WNW,22,68,1006,6,31,Yes,No
2009/1/27,10,27,38.7,0,14.2,13,ENE,46,ESE,7,22,1012.6,3,36.4,No,No
2009/1/27,11,20.8,27.7,3,4.6,10.6,S,30,SSE,15,72,1017.8,3,26.5,Yes,Yes
2009/1/27,24,20.6,29,0,,,,,SE,28,70,,6,27.4,No,No
2009/1/27,40,17.5,32.6,0,,,ENE,33,N,13,42,1016.4,,29.8,No,No
2009/1/27,1,16.9,21,0.8,6.8,1,,,E,20,63,1011.5,8,20.1,No,No
2009/1/27,46,11.7,25.1,0.2,,,S,50,SSE,26,50,1010.1,,23.6,No,No
2009/1/27,29,16.1,35.2,0,,12.6,SW,43,ENE,9,33,1003.6,6,33.8,No,No
2009/1/28,21,20.3,33.7,0,10.2,13.1,NE,41,ESE,15,36,1013,3,31.5,No,No
2009/1/28,30,18.6,35.8,0.2,,,ENE,31,NE,15,38,,,33.5,No,No
2009/1/28,5,16.6,40,0,,,N,48,NNW,17,8,1010.7,,39.1,No,No
2009/1/28,6,18.2,42.2,0,9.2,,NNW,33,NNW,7,8,1010,1,40.7,No,No
2009/1/28,19,16.6,43.1,0,12,13.4,N,50,NNW,15,7,1009.3,1,41.6,No,No
2009/1/28,46,17,20.7,0,,,SSE,46,SSE,24,62,1007.4,,19,No,No
2009/1/28,3,25.5,37.6,0,17,12.7,ENE,54,ENE,30,14,1002.9,,37.1,No,No
2009/1/29,24,20.2,32,0,,,,,NE,22,59,,1,30.4,No,No
2009/1/29,19,30.5,44.2,0,20.4,10.3,N,59,N,26,10,1009.6,4,42.4,No,No
2009/1/29,18,25.7,44.3,0,20.4,10.3,N,59,N,26,10,1009.2,5,43.4,No,No
2009/1/29,1,16,21.5,5.6,2.4,5.2,,,SSW,11,52,1011,6,21.1,Yes,No
2009/1/29,46,16.4,24.1,0,,,SSE,39,S,20,41,1011.1,,22.3,No,No
2009/1/30,26,20.9,29.3,0.2,,,NE,57,NE,41,72,1015.5,,26.2,No,No
2009/1/30,9,16.4,37.2,0,11,13.1,ENE,30,N,11,20,1013.2,1,35.5,No,No
2009/1/30,40,16.3,37.7,0,,,ENE,26,N,11,11,1012.5,,36.8,No,No
2009/1/30,14,21.6,30.1,6,,,ESE,57,E,28,69,1015.4,,28,Yes,No
2009/1/31,28,23.1,41,0,14.9,9.8,SE,59,SSE,13,11,1010.3,6,41,No,No
2009/1/31,1,17.5,24.7,1,4.2,12.4,,,ENE,39,74,1011.3,6,23,No,No
2009/1/31,43,16.9,31.3,0,,,NE,33,SE,19,53,1009,,29.4,No,No
2009/2/1,21,19.5,35.1,0,9.8,11.8,ENE,48,ESE,17,32,1010.9,6,33.2,No,No
2009/2/1,24,19.6,31.4,0,,,,,SE,28,53,,0,30.2,No,No
2009/2/1,23,18,25,0,,,,,ENE,17,36,,,24.8,No,No
2009/2/1,43,18.9,29.1,0,,,SE,31,SSE,15,65,1012.1,,27.7,No,No
2009/2/2,37,22.9,28.3,0,6.4,9.8,,,NE,24,63,1012.2,2,27.1,No,No
2009/2/2,6,22.1,35.5,0,8.2,,SE,43,NNW,7,32,1008.8,7,32.1,No,No
2009/2/2,7,23,28.4,1,5.6,1.5,ESE,37,ESE,17,62,1010.4,8,26.9,No,Yes
2009/2/2,48,26.8,43.5,0,18.2,10.4,SE,52,ENE,6,10,1006.4,2,41.5,No,No
2009/2/2,36,17.6,34,0,,,SE,35,E,17,41,,,33.1,No,No
2009/2/3,30,21.8,34.8,0.2,,,SE,39,ESE,28,34,,,32.6,No,No
2009/2/3,47,19.9,24.6,0,,,SE,48,SE,35,80,1011,,22.8,No,No
2009/2/3,29,17.6,36.1,0,,11.9,WSW,35,WSW,28,29,1007.9,0,34.4,No,No
2009/2/3,15,11.5,20.1,0.4,4.4,3.7,S,30,SE,20,57,1017.1,3,18.9,No,No
2009/2/4,30,22.3,33.4,0,,,N,37,NE,9,41,,,32.3,No,No
2009/2/4,34,21.6,33.2,0,6.4,,E,31,NNE,11,43,1007.9,,31.8,No,No
2009/2/4,19,17.9,31.6,0,7.2,11,S,35,S,17,40,1006.4,0,29.6,No,No
2009/2/4,18,16.8,30.2,0,7.2,11,S,35,S,17,46,1006.2,0,29.7,No,No
2009/2/4,28,12.8,35.6,0,11.4,13.1,W,39,WSW,22,23,1005.5,0,33.8,No,No
2009/2/4,1,17,21.5,0.4,3.4,7.7,,,SSW,24,56,1015.5,5,20,No,No
2009/2/4,29,17.8,34.2,0,,13,SSW,43,SSW,24,28,1009.5,0,32.1,No,No
2009/2/4,32,20.4,33.3,0,8,13,SW,48,SSW,24,29,1010.1,1,32.6,No,No
2009/2/4,17,15,27.1,0,5,,WNW,37,NW,15,40,1010.8,,25,No,No
2009/2/5,10,27.2,43.4,0,14.2,12.6,NNW,37,N,7,14,1003.3,3,43,No,No
2009/2/5,11,20.1,29.1,0.6,5.6,10.9,NE,33,ENE,20,60,1008.7,1,28.5,No,No
2009/2/5,21,22.1,36.8,0,9.6,12.6,NNE,35,SSE,17,29,1005.5,1,34.3,No,No
2009/2/5,5,15,33,0,,,SW,39,SW,20,30,1006.8,,30.9,No,No
2009/2/5,44,17.1,32.1,0,8,13.1,SSW,41,S,22,39,1006.7,1,29.2,No,No
2009/2/5,1,14,22.5,0,6,7.6,,,S,19,54,1012.1,4,22,No,No
2009/2/6,11,19.1,29.4,0,6.4,12.6,NE,39,NE,24,59,1011.4,1,28.4,No,No
2009/2/6,24,21.4,35,0,,,,,SE,15,44,,0,33.2,No,No
2009/2/6,26,20.5,28.7,0,,,NNE,43,N,11,73,1009,,25.5,No,No
2009/2/6,27,20.6,23.1,17.6,2.8,0,SE,67,SE,39,96,998.8,8,21.7,Yes,Yes
2009/2/7,38,21.5,34.9,0,10.4,11.8,NE,67,NE,44,32,1009.9,0,31.9,No,No
2009/2/7,5,20.2,44.1,0,,,NNW,93,NNW,61,6,1000.1,,43.1,No,No
2009/2/7,18,18.7,46.4,0,10.8,8.5,SW,83,NW,39,6,998.3,1,45.4,No,No
2009/2/7,0,25.8,41.5,0,,11.6,NNW,70,SSW,22,29,1004.4,,33.8,No,No
2009/2/7,28,19.8,43.9,0,11.4,12.4,NW,76,WSW,35,29,1004.1,3,35.3,No,No
2009/2/7,46,15,21.9,0.4,,,S,48,SSE,28,43,1016.4,,20.6,No,No
2009/2/7,17,14.4,30.3,4,,,NW,41,SSW,7,53,1000.3,,28.3,Yes,No
2009/2/8,10,25.1,42,0,17.4,13,NNE,39,NNE,13,9,1007.3,1,40.4,No,No
2009/2/8,11,17.4,29.2,0,7.2,12.2,ENE,31,ENE,20,57,1010.2,1,27.3,No,No
2009/2/8,5,13.8,21.3,0,,,S,44,SSW,26,37,1012.5,,19.9,No,Yes
2009/2/9,27,23.7,25.4,0.6,4.8,0.1,NNW,56,N,22,94,1012.5,8,24.1,No,Yes
2009/2/9,40,17.9,26,0,,,ENE,31,NE,11,48,1008.4,,24.7,No,No
2009/2/9,5,7.6,18.9,1.2,,,S,54,SSE,26,37,1014.7,1,18.2,Yes,No
2009/2/9,39,24.7,30.4,50.6,1.2,5.5,N,31,N,20,79,1006.5,7,29.4,Yes,Yes
2009/2/10,2,14.9,27.3,0,,,SSE,41,SE,13,30,1008.5,1,25.8,No,No
2009/2/10,21,27.3,37.6,0,12.8,1.9,N,59,NNW,22,24,1003.5,7,36.9,No,Yes
2009/2/10,30,17.4,20.2,3.2,,,S,22,SSE,7,96,,,19.3,Yes,Yes
2009/2/10,35,10.7,20.5,0,7.2,1.7,S,41,WSW,17,32,1015.5,7,19.2,No,No
2009/2/10,7,24.4,32.3,0,7.2,7.5,ENE,28,NE,11,61,1007.3,7,29.9,No,Yes
2009/2/10,22,7.4,19.7,0.8,6,7.7,SSW,54,SSW,39,56,1020.9,7,14.8,No,No
2009/2/10,28,9.4,20.4,0,8,7.9,SSE,44,SSE,26,38,1019.2,7,17.6,No,No
2009/2/11,38,17.4,22.1,2.8,2.2,1.5,SSW,56,SSW,33,70,1011.3,7,21.4,Yes,Yes
2009/2/11,29,23.9,39.2,0,,12.8,NE,46,W,9,11,1009.2,0,37.5,No,No
2009/2/11,17,11.2,20.4,11,6.2,,SE,41,SSE,9,29,1017.8,,19.2,Yes,No
2009/2/11,3,18.7,30.4,0,15.6,10.3,SE,46,ESE,30,8,1009.6,6,29.5,No,No
2009/2/12,21,16.1,33.4,0,10.2,12.3,NE,54,N,11,22,1007.6,7,32.1,No,No
2009/2/12,26,16.5,20.5,13.8,,,SE,56,SSE,30,91,1018,,18.8,Yes,Yes
2009/2/12,18,14.4,23.7,0,5.8,10.9,SSE,57,SE,35,35,1021,4,22.3,No,No
2009/2/12,0,12.5,23.8,0,4.8,12.7,SSE,43,SSE,19,24,1020.3,,22.8,No,No
2009/2/12,22,11.6,21.6,0.2,4,11.9,SSE,57,SSE,37,42,1022.7,2,20.6,No,No
