,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17
233,2013-10-07,2,4.9,20.1,0.0,,,NW,31.0,WNW,13.0,51.0,1011.0,1.0,18.2,No,No
234,2013-10-11,2,,18.5,,,,W,37.0,WNW,17.0,52.0,1015.8,1.0,17.8,,No
235,2013-10-16,2,3.8,25.5,0.0,,,N,50.0,NNW,35.0,21.0,1009.8,,24.4,No,No
236,2013-11-05,2,6.3,25.6,0.0,,,SE,33.0,SW,9.0,18.0,1023.3,,23.4,No,No
237,2013-11-07,2,8.9,34.3,0.0,,,SSE,22.0,WNW,4.0,22.0,1009.4,2.0,33.2,No,No
238,2013-11-08,2,17.7,30.9,0.0,,,W,48.0,N,30.0,23.0,1002.9,,30.0,No,No
239,2013-11-12,2,12.1,18.6,4.4,,,W,46.0,W,26.0,65.0,1011.4,8.0,17.1,Yes,No
240,2013-11-17,2,9.1,27.2,0.0,,,ESE,24.0,SSE,13.0,35.0,1013.9,1.0,23.6,No,No
241,2013-11-21,2,16.8,27.2,0.0,,,WSW,31.0,NW,11.0,50.0,1007.7,1.0,25.0,No,No
242,2013-11-26,2,8.2,29.7,0.0,,,WSW,33.0,W,17.0,25.0,1012.8,,28.1,No,No
243,2013-12-08,2,10.2,32.1,0.0,,,N,31.0,NW,13.0,20.0,1011.3,,30.4,No,No
244,2013-12-10,2,12.1,22.4,0.0,,,W,44.0,W,30.0,35.0,1008.1,5.0,20.0,No,No
245,2013-12-13,2,11.2,30.2,0.0,,,W,37.0,WNW,22.0,29.0,1010.5,,28.9,No,No
246,2013-12-26,2,14.9,30.8,0.0,,,SW,52.0,NNE,11.0,28.0,1008.7,1.0,29.8,No,Yes
247,2014-01-02,2,16.7,27.7,0.0,,,W,31.0,WNW,20.0,22.0,1005.8,1.0,26.4,No,No
248,2014-01-05,2,8.4,29.4,0.0,,,WNW,65.0,NW,30.0,24.0,1004.5,1.0,28.9,No,No
249,2014-01-16,2,23.0,43.6,0.0,,,N,35.0,SSW,13.0,12.0,1012.2,,41.7,No,No
250,2014-01-27,2,14.8,32.7,0.0,,,NNE,28.0,WNW,9.0,27.0,1018.1,,30.7,No,No
251,2014-02-08,2,18.4,40.1,0.0,,,N,33.0,NW,17.0,13.0,1011.4,,38.3,No,No
252,2014-02-14,2,21.3,30.6,0.0,,,WSW,28.0,WSW,13.0,33.0,1003.5,,30.1,No,Yes
253,2014-03-04,2,15.9,32.2,0.0,,,SSE,41.0,E,4.0,34.0,1019.9,1.0,30.4,No,No
254,2014-03-07,2,10.2,29.1,0.0,,,SSW,30.0,WNW,17.0,22.0,1018.4,,28.0,No,No
255,2014-03-11,2,18.6,34.3,0.0,,,WNW,50.0,NNW,19.0,27.0,1017.2,,33.2,No,Yes
256,2014-03-23,2,8.6,23.2,0.0,,,W,35.0,NW,15.0,33.0,1015.7,,22.5,No,No
257,2014-03-24,2,10.6,20.7,0.0,,,NE,24.0,NNE,9.0,49.0,1017.0,4.0,19.9,No,Yes
258,2014-03-25,2,13.8,27.3,2.4,,,SE,31.0,SSE,20.0,45.0,1019.6,,26.3,Yes,No
259,2014-04-05,2,14.5,23.3,16.8,,,SSE,30.0,SSE,9.0,67.0,1018.9,7.0,21.3,Yes,No
260,2014-04-10,2,15.7,17.6,12.4,,,E,20.0,E,13.0,100.0,1010.5,8.0,17.3,Yes,Yes
261,2014-04-15,2,8.2,22.4,0.0,,,SSE,50.0,S,11.0,41.0,1019.6,,21.1,No,No
262,2014-04-16,2,8.7,21.8,0.0,,,WNW,22.0,W,13.0,47.0,1018.8,,21.2,No,No
263,2014-04-20,2,3.8,16.4,0.0,,,SW,24.0,SW,17.0,49.0,1018.1,7.0,15.0,No,No
264,2014-04-22,2,8.2,22.2,0.0,,,NE,28.0,NE,19.0,48.0,1015.0,1.0,21.7,No,Yes
265,2014-04-26,2,11.1,22.8,0.0,,,W,41.0,WNW,24.0,46.0,1012.5,1.0,22.1,No,No
266,2014-05-04,2,7.9,15.1,0.4,,,W,39.0,W,22.0,53.0,1009.2,4.0,13.5,No,No
267,2014-05-15,2,6.1,18.5,0.0,,,SSE,15.0,SE,11.0,62.0,1025.3,8.0,18.1,No,No
268,2014-05-18,2,9.2,18.7,0.0,,,SE,11.0,SE,6.0,70.0,1025.5,8.0,18.4,No,No
269,2014-06-28,2,9.0,12.4,1.4,,,NW,44.0,NNW,24.0,74.0,998.9,7.0,10.9,Yes,Yes
270,2014-07-03,2,4.7,13.9,0.0,,,ENE,13.0,NE,2.0,68.0,1024.8,1.0,13.4,No,No
271,2014-07-09,2,5.0,11.6,3.8,,,NNE,43.0,N,13.0,87.0,998.8,8.0,8.4,Yes,Yes
272,2014-07-10,2,6.7,10.5,9.8,,,WNW,35.0,WNW,17.0,91.0,1010.6,8.0,8.5,Yes,No
273,2014-07-18,2,3.4,13.2,6.6,,,W,39.0,WSW,26.0,50.0,1019.4,,12.8,Yes,No
274,2014-07-21,2,0.3,13.2,0.0,,,S,15.0,E,6.0,58.0,1024.1,1.0,12.0,No,No
275,2014-08-10,2,5.5,14.6,0.0,,,W,39.0,WSW,24.0,49.0,1022.3,1.0,13.3,No,No
276,2014-08-12,2,-1.7,14.1,0.0,,,SE,22.0,SSE,7.0,35.0,1030.1,,12.7,No,No
277,2014-08-22,2,2.6,18.5,0.0,,,SSE,15.0,SSE,7.0,46.0,1028.5,,17.8,No,No
278,2014-08-29,2,2.5,19.3,0.0,,,WSW,17.0,WSW,9.0,52.0,1025.3,,18.7,No,No
279,2014-09-02,2,6.6,15.6,1.0,,,SSW,61.0,SW,35.0,73.0,1014.6,8.0,10.4,No,No
280,2014-09-09,2,11.7,18.4,0.2,,,WNW,78.0,NE,17.0,82.0,1006.8,6.0,15.9,No,Yes
281,2014-09-12,2,1.7,17.4,0.0,,,W,22.0,N,7.0,41.0,1023.9,,16.5,No,No
282,2014-09-17,2,6.8,16.1,0.2,,,W,48.0,WNW,28.0,54.0,1013.9,5.0,14.7,No,No
283,2014-09-19,2,1.1,16.6,0.0,,,WNW,28.0,W,17.0,52.0,1021.0,,15.5,No,No
284,2014-09-25,2,12.7,21.8,41.0,,,W,30.0,NE,7.0,60.0,1012.8,2.0,21.0,Yes,No
285,2014-09-28,2,7.3,24.1,0.0,,,NNE,33.0,NE,20.0,53.0,1013.9,,23.4,No,No
286,2014-10-18,2,5.3,23.1,0.0,,,SE,39.0,NE,9.0,37.0,1025.5,,22.4,No,No
287,2014-10-27,2,14.3,22.0,0.2,,,W,67.0,WSW,30.0,52.0,1006.8,5.0,20.9,No,No
288,2014-10-28,2,6.4,19.9,1.0,,,W,41.0,WSW,22.0,47.0,1013.8,8.0,18.6,No,No
289,2014-11-01,2,15.2,21.7,0.0,,,W,59.0,W,35.0,37.0,1005.0,1.0,20.7,No,Yes
290,2014-11-12,2,9.9,30.5,0.0,,,NW,28.0,SSE,9.0,29.0,1013.0,,28.9,No,No
291,2014-11-17,2,8.3,22.4,0.2,,,W,33.0,WNW,20.0,41.0,1014.7,8.0,21.9,No,No
292,2014-11-24,2,19.8,26.6,0.0,,,WSW,69.0,NE,17.0,81.0,1008.9,8.0,22.3,No,Yes
293,2014-11-27,2,12.8,28.3,0.0,,,SSE,26.0,NNE,9.0,24.0,1018.6,,26.6,No,No
294,2014-12-08,2,13.9,27.7,1.4,,,W,37.0,NW,22.0,42.0,1007.0,5.0,26.4,Yes,No
295,2014-12-13,2,13.0,29.1,0.0,,,SSE,50.0,W,9.0,32.0,1012.6,,26.8,No,No
296,2014-12-18,2,10.5,29.3,0.0,,,WSW,54.0,W,26.0,19.0,1004.9,3.0,27.3,No,No
297,2014-12-24,2,18.0,33.7,0.4,,,WSW,57.0,WSW,22.0,30.0,1008.6,,31.5,No,No
298,2014-12-26,2,15.1,25.7,0.0,,,W,43.0,W,15.0,23.0,1012.1,,24.3,No,No
299,2014-12-28,2,16.2,31.7,0.0,,,ENE,28.0,ENE,13.0,30.0,1010.3,8.0,29.4,No,No
300,2015-01-07,2,20.3,36.5,0.0,,,NNE,31.0,NNE,19.0,29.0,1013.3,,34.9,No,No
301,2015-01-09,2,20.4,26.4,5.4,,,SSE,30.0,S,20.0,65.0,1007.4,8.0,25.5,Yes,Yes
302,2015-01-13,2,18.1,27.0,0.0,,,NNE,39.0,NNE,13.0,95.0,1000.9,8.0,20.5,No,Yes
303,2015-01-17,2,15.8,27.6,0.0,,,WNW,48.0,WNW,20.0,35.0,1008.8,,25.7,No,No
304,2015-01-18,2,12.1,28.0,0.0,,,WSW,37.0,WSW,11.0,28.0,1011.0,,26.7,No,No
305,2015-01-31,2,10.5,26.8,0.0,,,WSW,31.0,WNW,2.0,36.0,1006.9,5.0,24.8,No,No
306,2015-02-02,2,16.9,29.0,0.0,,,SSE,33.0,SSE,20.0,32.0,1014.5,,27.3,No,No
307,2015-02-04,2,15.2,29.5,0.0,,,SE,37.0,ESE,13.0,34.0,1012.2,8.0,27.3,No,No
308,2015-03-09,2,10.9,29.5,0.0,,,W,37.0,W,15.0,25.0,1011.4,,27.8,No,No
309,2015-03-11,2,9.3,31.7,0.0,,,W,39.0,WNW,19.0,19.0,1013.3,,30.6,No,No
310,2015-03-15,2,12.7,28.3,0.0,,,SE,37.0,SSE,20.0,17.0,1011.3,,26.5,No,No
311,2015-03-20,2,16.6,26.8,0.0,,,WNW,43.0,W,22.0,31.0,1014.2,,25.7,No,No
312,2015-05-06,2,2.7,15.5,0.0,,,WNW,41.0,WNW,19.0,55.0,1017.0,7.0,14.3,No,No
313,2015-05-27,2,5.7,14.7,0.2,,,ENE,20.0,ENE,17.0,74.0,1022.3,8.0,14.0,No,Yes
314,2015-06-04,2,-1.2,9.9,0.2,,,NNE,17.0,ESE,11.0,76.0,1018.6,8.0,9.0,No,Yes
315,2015-06-05,2,2.6,13.3,6.4,,,SSE,17.0,SSE,9.0,59.0,1022.6,,12.0,Yes,No
316,2015-06-15,2,1.8,14.0,0.2,,,ESE,17.0,ESE,6.0,70.0,1023.5,8.0,13.9,No,Yes
317,2015-06-25,2,8.2,13.4,1.0,,,SSE,17.0,NNE,7.0,76.0,1026.8,4.0,12.2,No,No
318,2015-06-29,2,0.4,15.0,0.0,,,E,15.0,SSE,6.0,66.0,1030.1,,12.8,No,No
319,2015-07-02,2,4.6,12.1,0.8,,,WSW,50.0,SW,28.0,52.0,1022.1,1.0,11.3,No,No
320,2015-07-10,2,3.3,14.2,1.8,,,NE,24.0,NNE,13.0,69.0,1017.2,8.0,13.0,Yes,Yes
321,2015-07-23,2,7.5,16.9,2.8,,,ENE,13.0,ENE,2.0,58.0,1023.4,,16.7,Yes,No
322,2015-08-08,2,1.3,14.0,0.0,,,NNW,44.0,WNW,9.0,64.0,1023.3,1.0,13.3,No,No
323,2015-09-04,2,3.4,17.5,1.2,,,WNW,24.0,WNW,13.0,57.0,1021.0,3.0,15.5,Yes,No
324,2015-09-17,2,3.7,17.9,0.0,,,WSW,35.0,WSW,24.0,45.0,1020.5,,17.5,No,No
325,2015-09-27,2,4.3,21.3,0.0,,,W,28.0,W,15.0,50.0,1020.8,,20.7,No,No
326,2015-10-01,2,3.7,21.1,0.0,,,WNW,30.0,W,13.0,38.0,1026.6,,20.5,No,No
327,2015-10-05,2,10.1,31.0,0.0,,,N,26.0,NNE,13.0,28.0,1021.4,,30.3,No,No
328,2015-10-11,2,15.4,22.1,0.4,,,SE,37.0,NNE,11.0,76.0,1019.2,8.0,20.0,No,Yes
329,2015-10-25,2,10.0,30.5,0.0,,,ENE,28.0,N,6.0,20.0,1015.4,,29.7,No,No
330,2015-10-28,2,6.2,25.5,0.0,,,NE,19.0,SSW,11.0,29.0,1019.5,,23.6,No,No
331,2015-11-01,2,15.0,27.3,15.2,,,WSW,57.0,NE,19.0,50.0,1006.6,8.0,26.0,Yes,Yes
332,2015-11-20,2,17.8,34.3,0.0,,,SW,56.0,SW,24.0,28.0,1006.7,7.0,32.9,No,No
333,2015-11-26,2,17.9,21.3,0.0,,,W,63.0,W,28.0,24.0,1008.2,,19.9,No,No
334,2015-11-28,2,8.1,28.3,0.0,,,W,30.0,NNW,7.0,25.0,1012.7,,26.7,No,No
335,2015-11-29,2,12.2,27.0,0.0,,,W,37.0,W,19.0,27.0,1010.2,8.0,25.6,No,No
336,2015-12-05,2,14.4,34.1,0.0,,,SE,26.0,SSE,9.0,18.0,1016.9,7.0,33.3,No,No
337,2015-12-31,2,17.3,36.6,0.0,,,SE,26.0,SSW,13.0,17.0,1012.6,3.0,35.1,No,No
338,2016-01-01,2,20.4,37.6,0.0,,,ENE,54.0,ESE,7.0,17.0,1009.2,3.0,36.7,No,No
339,2016-01-02,2,20.9,33.6,0.4,,,SSE,50.0,SE,17.0,30.0,1008.4,8.0,31.7,No,Yes
340,2016-01-07,2,16.4,28.0,0.0,,,SE,35.0,ESE,20.0,31.0,1015.7,2.0,26.6,No,No
341,2016-01-15,2,10.4,25.2,0.0,,,SE,46.0,SE,20.0,31.0,1023.8,,23.9,No,No
342,2016-02-03,2,19.8,25.8,0.0,,,SSE,31.0,E,13.0,74.0,1004.4,8.0,22.6,No,No
343,2016-02-13,2,16.9,37.7,0.0,,,W,30.0,N,7.0,16.0,1007.3,,35.8,No,No
344,2016-02-14,2,22.3,30.3,0.0,,,WNW,44.0,WSW,20.0,27.0,1008.2,,28.9,No,No
345,2016-02-16,2,15.2,26.3,0.0,,,W,43.0,W,26.0,24.0,1009.8,,24.8,No,No
346,2016-03-07,2,17.4,38.5,0.2,,,NNE,24.0,S,9.0,22.0,1016.7,,36.5,No,No
347,2016-03-08,2,20.1,38.3,0.0,,,NE,30.0,NNW,11.0,14.0,1017.2,,37.0,No,No
348,2016-03-13,2,19.4,35.2,0.2,,,W,30.0,W,13.0,26.0,1015.1,,33.5,No,No
349,2016-03-25,2,15.5,28.4,0.2,,,W,35.0,W,22.0,39.0,1015.9,1.0,26.9,No,No
350,2016-03-28,2,11.7,27.8,0.0,,,NW,30.0,WNW,15.0,31.0,1014.0,,26.9,No,No
351,2016-04-02,2,8.6,30.0,0.0,,,W,41.0,W,19.0,21.0,1015.2,,29.1,No,No
352,2016-04-03,2,7.6,26.5,0.0,,,SE,22.0,WNW,6.0,29.0,1020.4,,26.2,No,No
353,2016-04-05,2,10.5,31.8,0.0,,,N,35.0,NNW,22.0,23.0,1011.9,,31.0,No,No
354,2016-04-08,2,11.4,19.7,0.0,,,W,17.0,WSW,9.0,64.0,1021.8,4.0,16.7,No,No
355,2016-04-25,2,6.7,24.3,0.0,,,SE,15.0,SE,9.0,36.0,1028.2,,23.8,No,No
356,2016-05-04,2,11.0,17.5,2.4,,,W,37.0,NNW,9.0,39.0,1017.0,,17.0,Yes,No
357,2016-05-13,2,13.6,20.2,0.2,,,W,24.0,NW,6.0,58.0,1022.8,,18.8,No,No
358,2016-05-20,2,12.1,18.5,0.0,,,W,35.0,W,15.0,47.0,1021.9,,17.9,No,No
359,2016-05-26,2,6.9,14.1,15.2,,,W,31.0,WNW,15.0,84.0,1002.3,8.0,13.0,Yes,Yes
360,2016-05-27,2,4.8,14.0,1.2,,,W,35.0,WSW,15.0,58.0,1007.2,7.0,13.7,Yes,No
361,2016-06-04,2,9.8,14.9,11.6,,,SE,30.0,SE,15.0,92.0,1008.3,8.0,13.5,Yes,Yes
362,2016-06-06,2,7.2,12.3,1.2,,,W,31.0,NW,17.0,80.0,1004.0,8.0,11.6,Yes,Yes
363,2016-06-12,2,0.4,12.7,0.0,,,SE,15.0,SE,7.0,50.0,1036.1,,11.2,No,No
364,2016-07-16,2,-0.4,14.0,0.2,,,E,17.0,SSE,7.0,65.0,1030.2,,13.1,No,No
365,2016-07-20,2,8.5,17.3,0.0,,,ESE,13.0,E,7.0,70.0,1019.5,1.0,16.7,No,No
366,2016-07-31,2,8.0,14.3,2.2,,,N,22.0,NE,9.0,76.0,1017.4,8.0,13.7,Yes,Yes
367,2016-08-03,2,-0.2,15.4,0.0,,,SE,30.0,E,11.0,51.0,1022.0,,15.0,No,No
368,2016-08-17,2,6.0,18.0,0.0,,,NE,22.0,NNE,15.0,65.0,1022.6,7.0,17.3,No,No
369,2016-08-30,2,7.8,15.3,0.0,,,N,37.0,SE,9.0,72.0,1020.0,8.0,15.2,No,Yes
370,2016-09-19,2,7.4,15.9,7.4,,,WNW,24.0,NW,13.0,57.0,1012.0,,14.9,Yes,No
371,2016-09-28,2,5.3,17.9,1.8,,,NE,31.0,NE,19.0,49.0,1007.4,,17.2,Yes,Yes
372,2016-09-29,2,11.1,14.8,20.6,,,WNW,56.0,N,24.0,59.0,993.1,8.0,13.9,Yes,Yes
373,2016-09-30,2,8.4,13.7,16.2,,,WNW,48.0,WNW,31.0,84.0,995.7,8.0,11.9,Yes,Yes
374,2016-11-11,2,7.7,26.9,0.0,,,E,24.0,NNW,6.0,35.0,1007.7,,26.5,No,Yes
375,2016-12-07,2,10.0,29.6,0.0,,,SW,43.0,SE,11.0,23.0,1011.8,,27.8,No,No
376,2016-12-08,2,11.5,29.7,0.0,,,WNW,63.0,W,39.0,86.0,1000.5,8.0,16.4,No,No
377,2016-12-19,2,10.3,29.5,0.0,,,NE,37.0,NW,13.0,27.0,1012.5,,27.5,No,No
378,2017-01-04,2,16.2,33.0,0.0,,,NNW,26.0,NE,9.0,29.0,1015.4,,31.2,No,No
379,2017-01-07,2,17.9,35.4,0.0,,,N,28.0,ESE,13.0,25.0,1010.4,,33.6,No,No
380,2017-01-10,2,19.8,31.0,10.6,,,SW,20.0,SSE,9.0,52.0,1009.3,8.0,29.8,Yes,No
381,2017-01-12,2,14.5,35.0,0.0,,,S,20.0,SSE,9.0,20.0,1007.5,,32.8,No,No
382,2017-01-21,2,11.4,30.1,2.6,,,SE,24.0,S,11.0,34.0,1010.6,,26.7,Yes,No
383,2017-02-07,2,18.9,33.1,5.2,,,SE,30.0,S,11.0,42.0,1015.4,,31.4,Yes,No
384,2017-02-17,2,17.5,32.0,0.0,,,NW,37.0,NNW,13.0,37.0,1007.1,1.0,28.9,No,No
385,2017-02-18,2,13.9,25.1,1.0,,,W,44.0,WNW,26.0,28.0,1007.7,,24.0,No,No
386,2017-02-21,2,8.4,27.1,0.0,,,NNW,30.0,NNW,13.0,27.0,1018.3,,24.9,No,No
387,2017-02-22,2,10.6,34.7,0.0,,,N,39.0,N,19.0,14.0,1014.0,,32.7,No,No
388,2017-02-27,2,14.1,32.2,0.0,,,NNE,48.0,SE,13.0,28.0,1020.2,,30.2,No,No
389,2017-03-10,2,11.0,32.7,0.0,,,WSW,33.0,WSW,19.0,20.0,1012.9,,31.7,No,No
390,2017-03-14,2,15.4,33.9,0.0,,,ENE,41.0,ESE,20.0,25.0,1015.8,1.0,33.0,No,No
391,2017-04-07,2,8.7,25.4,0.0,,,N,26.0,NNE,13.0,33.0,1023.0,1.0,24.8,No,No
392,2017-04-11,2,5.9,21.3,0.2,,,ESE,28.0,SE,17.0,44.0,1019.7,,21.1,No,No
393,2017-04-15,2,5.7,21.2,0.0,,,WNW,33.0,W,9.0,44.0,1018.7,,20.7,No,No
394,2017-04-16,2,6.4,21.4,0.0,,,SE,19.0,ESE,11.0,42.0,1018.6,,20.8,No,No
395,2017-04-24,2,11.0,23.3,0.0,,,ESE,17.0,SE,9.0,59.0,1016.9,2.0,22.8,No,Yes
396,2017-04-30,2,6.8,19.9,0.0,,,ENE,17.0,NNW,4.0,61.0,1020.1,6.0,18.4,No,No
397,2017-05-06,2,6.9,21.1,0.0,,,WSW,43.0,NW,22.0,40.0,1020.4,,20.7,No,No
398,2017-05-29,2,2.8,12.4,7.4,,,WNW,31.0,NW,15.0,63.0,1021.6,1.0,12.2,Yes,No
399,2017-06-08,2,0.7,15.6,0.0,,,W,22.0,SSW,9.0,60.0,1026.2,,14.1,No,No
400,2017-06-09,2,1.1,15.2,0.0,,,NE,13.0,,0.0,66.0,1029.7,,14.1,No,No
401,2017-06-18,2,1.0,17.0,0.0,,,W,17.0,E,6.0,52.0,1028.0,,15.8,No,No
402,2017-06-22,2,0.8,13.4,0.0,,,W,17.0,,0.0,66.0,1025.9,1.0,13.3,No,No
403,2009-01-17,4,15.5,23.7,0.0,,,ESE,33.0,E,15.0,38.0,1020.1,,21.8,No,No
404,2009-01-18,4,10.3,28.7,0.0,,,E,37.0,NE,9.0,28.0,1018.8,,27.6,No,No
405,2009-01-22,4,19.6,33.7,19.4,,,N,56.0,N,28.0,41.0,1004.8,,32.4,Yes,No
406,2009-02-13,4,14.3,21.1,1.0,,,ESE,44.0,SE,26.0,51.0,1024.7,,20.4,No,Yes
407,2009-02-14,4,14.6,18.1,21.2,,,S,30.0,SSE,15.0,92.0,1019.9,,16.5,Yes,Yes
408,2009-02-17,4,15.8,22.3,0.8,,,ESE,28.0,SE,17.0,61.0,1016.0,,21.1,No,Yes
409,2009-02-23,4,17.4,30.3,0.0,,,WSW,57.0,ENE,20.0,52.0,1011.8,,28.8,No,Yes
410,2009-02-24,4,16.6,31.5,4.2,,,E,33.0,ESE,24.0,51.0,1012.5,,29.5,Yes,No
411,2009-02-27,4,12.9,25.8,0.0,,,ESE,28.0,E,13.0,46.0,1015.3,,25.3,No,No
412,2009-03-25,4,15.0,33.1,0.0,,,SW,80.0,E,13.0,45.0,1016.7,,31.9,No,Yes
413,2009-03-31,4,17.6,21.4,3.2,,,SE,41.0,SE,19.0,87.0,1020.9,,19.3,Yes,Yes
414,2009-04-15,4,11.3,28.3,0.4,,,NW,46.0,WNW,26.0,30.0,1007.0,,28.1,No,No
415,2009-04-16,4,8.9,23.9,0.0,,,SSW,26.0,N,9.0,37.0,1011.6,,23.6,No,No
416,2009-04-19,4,14.0,19.9,0.0,,,S,44.0,SSW,20.0,84.0,1019.0,,17.8,No,Yes
417,2009-04-23,4,13.6,21.1,1.6,,,NE,19.0,N,7.0,60.0,1018.4,,20.3,Yes,No
418,2009-04-29,4,4.6,17.8,0.0,,,ESE,22.0,SE,11.0,58.0,1020.0,,15.8,No,No
419,2009-05-12,4,3.7,20.7,0.4,,,SE,28.0,SE,19.0,61.0,1018.0,,17.3,No,No
420,2009-05-19,4,11.4,21.4,1.0,,,ESE,30.0,E,17.0,51.0,1021.3,,19.8,No,Yes
421,2009-05-24,4,12.6,21.1,1.6,,,ESE,26.0,ESE,17.0,57.0,1025.6,,20.0,Yes,No
422,2009-05-27,4,10.1,15.6,0.0,,,W,17.0,SW,7.0,99.0,1018.7,,15.1,No,Yes
423,2009-06-13,4,1.9,17.0,0.0,,,NNE,17.0,N,7.0,63.0,1014.2,,14.1,No,No
424,2009-06-15,4,2.1,19.5,0.2,,,SW,26.0,SW,13.0,39.0,1010.7,,17.8,No,No
425,2009-06-17,4,8.8,16.6,0.0,,,SW,26.0,S,13.0,82.0,1027.2,,13.8,No,No
426,2009-07-11,4,5.4,16.1,0.0,,,NNE,20.0,N,11.0,63.0,1018.5,,14.3,No,No
427,2009-07-13,4,7.9,17.8,0.0,,,WNW,30.0,,0.0,51.0,1006.2,,15.7,No,No
428,2009-07-17,4,7.7,16.3,4.0,,,SSW,39.0,SW,20.0,56.0,1019.3,,15.8,Yes,No
429,2009-07-18,4,1.1,17.9,0.0,,,NW,26.0,ENE,7.0,47.0,1018.3,,17.4,No,No
430,2009-08-01,4,1.8,19.0,0.0,,,SW,33.0,SW,22.0,37.0,1021.3,,18.6,No,No
431,2009-08-12,4,2.3,19.9,3.0,,,WNW,33.0,WNW,17.0,33.0,1009.4,,19.6,Yes,No
432,2009-08-19,4,0.9,20.0,0.0,,,NE,33.0,NE,15.0,39.0,1022.5,,19.5,No,No
433,2009-09-07,4,7.6,21.3,0.0,,,W,76.0,ENE,11.0,53.0,1000.6,,20.4,No,Yes
434,2009-09-10,4,2.6,22.3,0.0,,,WSW,26.0,NNW,7.0,29.0,1013.7,,21.3,No,No
435,2009-09-12,4,2.7,29.4,0.0,,,NNE,28.0,NE,17.0,24.0,1018.6,,29.0,No,No
436,2009-09-26,4,14.1,18.8,0.0,,,NW,80.0,WNW,37.0,25.0,1004.9,,17.1,No,No
437,2009-10-07,4,4.5,19.2,0.2,,,WSW,69.0,WSW,37.0,43.0,1012.7,,15.5,No,No
438,2009-10-19,4,7.1,24.6,0.0,,,ESE,35.0,SE,20.0,44.0,1023.7,,23.3,No,No
439,2009-10-21,4,9.2,34.7,0.0,,,E,39.0,SE,7.0,12.0,1016.4,,33.9,No,No
440,2009-10-29,4,15.6,23.8,0.2,,,E,33.0,ENE,15.0,60.0,1023.3,,22.0,No,No
441,2009-11-08,4,13.3,21.8,0.2,,,ESE,24.0,ESE,13.0,85.0,1028.7,,20.7,No,No
442,2009-11-15,4,13.2,29.0,0.0,,,E,35.0,,,,,,,No,No
443,2009-11-18,4,15.4,30.1,0.0,,,E,37.0,ENE,17.0,38.0,1009.2,,29.6,No,No
444,2009-11-27,4,17.9,34.5,2.8,,,NW,48.0,WNW,26.0,25.0,1006.8,,33.6,Yes,No
445,2009-12-03,4,10.1,30.5,0.2,,,E,41.0,ENE,20.0,24.0,1016.4,,28.9,No,No
446,2009-12-04,4,12.9,27.3,0.0,,,SSE,37.0,SE,22.0,48.0,1015.0,,24.6,No,No
447,2009-12-17,4,17.7,42.5,0.0,,,N,57.0,N,41.0,18.0,1007.1,,40.3,No,Yes
448,2009-12-19,4,15.0,31.6,4.2,,,ESE,43.0,E,15.0,25.0,1012.5,,30.7,Yes,No
449,2009-12-28,4,19.0,26.2,23.4,,,E,31.0,,,,,,,Yes,Yes
450,2010-01-11,4,19.3,30.7,0.0,,,E,37.0,NE,22.0,50.0,1015.1,,28.8,No,No
451,2010-01-13,4,21.6,33.2,0.0,,,SSE,48.0,SE,24.0,58.0,1010.5,,27.8,No,Yes
452,2010-01-20,4,11.7,36.8,0.0,,,NNW,44.0,N,11.0,15.0,1006.8,,33.4,No,No
453,2010-02-10,4,17.9,32.4,0.2,,,ENE,28.0,E,9.0,43.0,1016.8,,31.5,No,No
454,2010-02-14,4,21.3,26.7,20.8,,,SW,39.0,E,19.0,92.0,1003.9,,23.8,Yes,Yes
455,2010-02-16,4,18.3,25.9,0.2,,,SW,41.0,S,24.0,56.0,1013.7,,24.8,No,No
456,2010-02-21,4,16.2,33.7,0.0,,,NNW,24.0,NNE,11.0,43.0,1014.1,,33.2,No,No
457,2010-03-07,4,20.5,28.0,0.0,,,N,48.0,NNE,30.0,69.0,1011.6,,25.9,No,No
458,2010-04-09,4,11.9,25.2,0.0,,,SE,30.0,ESE,20.0,55.0,1010.9,,23.6,No,No
459,2010-04-15,4,9.9,25.4,0.0,,,E,30.0,SE,9.0,41.0,1020.3,,24.5,No,No
460,2010-04-21,4,11.2,27.5,0.2,,,NNE,26.0,NE,7.0,40.0,1020.0,,26.8,No,No
461,2010-04-22,4,11.1,29.7,0.0,,,NE,20.0,NNW,7.0,31.0,1019.1,,29.3,No,No
462,2010-04-27,4,4.2,18.4,0.0,,,N,19.0,WNW,6.0,54.0,1018.1,,17.6,No,No
463,2010-04-29,4,5.7,24.7,0.0,,,WNW,33.0,W,24.0,34.0,1017.4,,23.8,No,No
464,2010-05-07,4,4.4,22.9,,,,WSW,28.0,,,,,,,,No
465,2010-05-13,4,2.0,21.6,0.0,,,SW,43.0,SW,19.0,35.0,1016.2,,19.7,No,No
466,2010-05-27,4,11.4,18.6,42.0,,,SSW,30.0,SSW,13.0,86.0,1018.7,,15.3,Yes,No
467,2010-06-06,4,7.0,18.1,0.0,,,S,48.0,SSW,19.0,53.0,1016.8,,16.4,No,No
468,2010-06-17,4,7.0,19.0,0.0,,,NW,59.0,NW,19.0,56.0,1010.5,,18.4,No,No
